LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,LONGITUDE,LATITUDE,run_date
1395,Tamarack Day Care Centre (765566 Ontario Inc),Commercial Agency,3315,MIDLAND AVE,,M1V 4W7,41,416-293-3152,Purpose Built,Commercial Space,0,25,48,20,45,138,Y,4304193,-79.28845082,43.8074061,17-Sep-18
1396,Mothercraft:  Robertson House (32 Heath Street West),Non Profit Agency,32,HEATH ST W,,M4V 1T3,22,416-920-4054x115,Purpose Built,Mothercraft,10,15,32,0,0,57,Y,6082109,-79.39661398,43.69023838,17-Sep-18
1397,Deer Park Extended Primary Education Program,Non Profit Agency,23,FERNDALE AVE,105,M4T 2B4,22,416-922-9569,Public Elementary School,Deer Park Public School,0,0,24,0,0,24,Y,4070042,-79.39155962,43.68966054,17-Sep-18
1402,Mother Of Compassion Child Care,Non Profit Agency,40,SEWELLS RD,,M1B 3G5,42,416-724-1462,Catholic High School,Mother Theresa Catholic Secondary School,10,15,32,0,0,57,Y,2133565,-79.21483296,43.80966742,17-Sep-18
1413,Albion Early Learning  & Child Care Centre,Public (City Operated) Agency,1545,ALBION RD,,M9V 1B2,1,416-392-5083,Purpose Built,,10,20,24,0,0,54,Y,982439,-79.58642918,43.74025409,17-Sep-18
1414,Centennial College East York Day Care (Plains Rd),Non Profit Agency,175,PLAINS RD,,M4J 2R2,29,416-289-5000x2110,Public Elementary School,Diefenbaker Public School,0,0,0,13,30,43,Y,6208971,-79.33214716,43.69506812,17-Sep-18
1420,Cast For Kids Child Care Centre,Non Profit Agency,1430,SHEPPARD AVE W,,M3M 2W9,9,416-638-4487,Public Elementary School,Sheppard Public School,10,15,24,26,60,135,Y,10133016,-79.48826393,43.74543295,17-Sep-18
1425,Vradenburg Community Child Care Centre,Non Profit Agency,50,VRADENBERG DR,,M1T 1M6,40,416-497-7016,Public Elementary School,Vradenburg Junior Public School,10,10,16,26,30,92,Y,395053,-79.30828951,43.77435087,17-Sep-18
1426,Educare Kindergarten - Islington,Commercial Agency,2825,ISLINGTON AVE,,M9L 2K1,7,416-749-0415,High Rise Apartment,Swiss Court,0,10,32,18,30,90,Y,8492741,-79.5674795,43.74833611,17-Sep-18
1430,N.Y.A.D. Donwood Inc,Non Profit Agency,61,DORCOT AVE,,M1P 3K5,37,416-759-7648,Public Elementary School,Donwood Park Public School,0,10,16,26,45,97,Y,328292,-79.26236832,43.75698692,17-Sep-18
1434,Champions Children's Centre,Non Profit Agency,9,GRENOBLE DR,,M3C 1C3,26,416-467-5983,Public Elementary School,Grenoble Public School,0,0,16,39,45,100,Y,523752,-79.33225573,43.71528314,17-Sep-18
1439,Wexford Community Childcare Centre,Non Profit Agency,1,WAYNE AVE,,M1R 1Y1,37,416-759-1965,Public Elementary School,George Peck Public School,10,15,16,26,30,97,Y,396495,-79.29363841,43.73826708,17-Sep-18
1440,Petit Pearson Child Care,Non Profit Agency,7,SNOWCREST AVE,,M2K 2K5,24,416-222-2769,Public Elementary School,Lester B. Pearson Public School,0,10,16,26,90,142,Y,9487216,-79.38746557,43.79232805,17-Sep-18
1445,Children Are People Education,Non Profit Agency,272,CODSELL AVE,3RD FLOOR,M3H 3X2,10,416-633-8831,Community/Recreation Centre,Borochov Centre,20,55,80,0,0,155,Y,501580,-79.45892375,43.75474293,17-Sep-18
1448,Rainbow Village Childcare Centre (Mid-Scarborough Child Care),Non Profit Agency,2460,EGLINTON AVE E,,M1K 5J7,37,416-266-5835,Purpose Built,,6,25,40,24,45,140,Y,9086378,-79.26264594,43.73410478,17-Sep-18
1452,Cambridge Place Centre For Early Learning,Commercial Agency,30,DENTON AVE,,M1L 4P2,35,416-699-8636,High Rise Apartment,Apartment Building,10,15,48,20,0,93,Y,327663,-79.28769907,43.69397801,17-Sep-18
1453,Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth),Non Profit Agency,11,COATSWORTH CRES,,M4C 5P8,32,416-694-9444,High Rise Apartment,Hanson Building,10,15,32,0,0,57,Y,7791859,-79.32109772,43.6791497,17-Sep-18
1454,Dunloe Children's Centre,Non Profit Agency,78,DUNLOE RD,,M5P 2T6,22,416-483-6559,Public Elementary School,Forest Hill Public School,0,0,60,0,30,90,Y,797816,-79.41412725,43.69540386,17-Sep-18
1458,Enriched Child Care Learning Centre,Commercial Agency,6030,BATHURST ST,SUITE 115,M2R 1Z9,10,416-650-5355,High Rise Apartment,,0,10,24,0,0,34,Y,9313334,-79.44758922,43.78782263,17-Sep-18
1460,Children's Village Day Care Centre #3,Commercial Agency,225,MARKHAM RD,,M1J 3C6,36,416-267-9677,High Rise Apartment,,10,15,24,16,40,105,Y,9340538,-79.21907657,43.74619011,17-Sep-18
1462,Howard Park Children's Centre,Non Profit Agency,30,MARMADUKE ST,,M6R 1T2,14,416-532-3945,Public Elementary School,Howard Public School,0,0,0,65,109,174,Y,8594462,-79.45199912,43.6503073,17-Sep-18
1467,Earl Haig Community Day Care (15 Earl Haig Avenue),Non Profit Agency,15,EARL HAIG AVE,,M4C 1E2,32,416-694-9572,Public Elementary School,Earl Haig Public School,10,15,46,78,120,269,Y,799259,-79.32125369,43.68134004,17-Sep-18
1475,George Brown - Esther Exton Child Care Centre,Non Profit Agency,55,AMEER AVE,,M6A 2Z1,15,416-785-2420,Other,Baycrest Centre For Geriatric Care,10,15,32,0,0,57,Y,7094809,-79.44083783,43.72874629,17-Sep-18
1477,Yonge Hearts Child Care Centre,Non Profit Agency,5176,YONGE ST,,M2N 5P6,23,416-730-8898,Purpose Built,Yonge Hearts Child Care Centre,20,30,64,0,0,114,Y,7131357,-79.41433357,43.77007451,17-Sep-18
1482,East Toronto Village Children's Centre,Non Profit Agency,43,KIMBERLEY AVE,,M4E 2Z4,32,416-694-1733,Place of Worship,St. Saviour's Anglican Church,0,0,24,0,24,48,Y,8264102,-79.29770845,43.68281928,17-Sep-18
1484,Phoenix Child Centre,Non Profit Agency,625,SENECA HILL DR,,M2J 2W6,33,416-492-8888,Public Elementary School,Seneca Hill Public School,0,0,30,52,30,112,Y,560551,-79.35030022,43.79087903,17-Sep-18
1486,Scarborough Village Day Nursery 1,Commercial Agency,215,MARKHAM RD,,M1J 3C4,36,416-261-5048,High Rise Apartment,,10,15,24,13,15,77,Y,4691150,-79.2187713,43.74469664,17-Sep-18
1488,Esterbrooke Child Care,Commercial Agency,35,ESTERBROOKE AVE,SUITE 111,M2J 2C6,33,416-492-1109,High Rise Apartment,Esterbrooke Properties Inc,0,0,34,0,20,54,N,9962928,-79.3501563,43.77845166,17-Sep-18
1491,Les Bouts D'Choux,Non Profit Agency,98,ESSEX ST,,M6G 1T3,19,416-960-9929,Catholic Elementary School(French),Ecole Sacre Coeur,10,10,16,26,15,77,Y,8740443,-79.42413797,43.66788082,17-Sep-18
1495,Pleasant Child Care Of North York,Non Profit Agency,288,PLEASANT AVE,101 & 103,M2R 2R1,23,416-733-2280,Public Elementary School,Pleasant Public School,0,10,24,26,65,125,Y,30076180,-79.43461295,43.79006404,17-Sep-18
1496,Main Square Day Care Centre,Non Profit Agency,265,MAIN ST,BLDG C,M4C 4X3,32,416-691-3909,High Rise Apartment,,0,15,24,0,26,65,Y,14190108,-79.29996744,43.68779278,17-Sep-18
1498,McMurrich Sprouts,Non Profit Agency,115,WINONA DR,,M6G 3S8,21,416-656-7957,Public Elementary School,McMurrich Public School,10,15,40,52,45,162,Y,6620127,-79.43106521,43.67808496,17-Sep-18
1500,Faywood Boulevard Child Care Centre,Non Profit Agency,95,FAYWOOD BLVD,,M3H 2X5,10,416-633-8420,Public Elementary School,Faywood Public School,0,0,24,39,80,143,Y,8014986,-79.44670059,43.73986363,17-Sep-18
1504,Fenside Drive Children's Centre,Non Profit Agency,131,FENSIDE DR,,M3A 2V9,34,416-444-2441,Public Elementary School,Fenside Public School,0,20,32,52,109,213,Y,515284,-79.3291298,43.76458912,17-Sep-18
1507,Cougar Court Child Care Centre 25,Commercial Agency,3225,EGLINTON AVE E,109,M1J 2H7,36,416-267-0366,Other,,0,0,0,0,60,60,Y,8930394,-79.21618361,43.74342485,17-Sep-18
1509,Scarborough Village Day Nursery 2,Commercial Agency,155,MARKHAM RD,,M1M 3A1,36,416-267-8881,Place of Worship,Christ Church,0,0,16,0,15,31,Y,4378193,-79.21780519,43.74177288,17-Sep-18
1510,Columbus Children's Centre,Non Profit Agency,901,LAWRENCE AVE W,,M6A 1C3,15,416-789-7011x222,Community/Recreation Centre,Columbus Centre,0,30,48,0,0,78,Y,5738233,-79.45674566,43.71301352,17-Sep-18
1520,Birds And Bees Day Care Centre,Commercial Agency,720,KENNEDY RD,,M1K 2B7,35,416-261-5741,High Rise Apartment,,0,15,40,0,30,85,Y,350376,-79.26735641,43.72958381,17-Sep-18
1521,Cliffwood Community Child Care,Non Profit Agency,140,CLIFFWOOD RD,,M2H 2E4,24,416-490-8848,Public Elementary School,Cliffwood Public School,0,0,48,52,80,180,Y,8649130,-79.36007184,43.8063007,17-Sep-18
1522,Finch Flyers Child Care Program,Non Profit Agency,277,FINCH AVE E,,M2N 4S3,23,416-225-8778,Public Elementary School,Finch Public School,0,10,24,39,45,118,Y,9084973,-79.39497745,43.78384169,17-Sep-18
1525,Hilltop Daycare Centre,Non Profit Agency,160,NORTH BONNINGTON AVE,,M1K 1Y1,35,416-266-1085,Purpose Built,,10,15,32,0,15,72,Y,367974,-79.26594842,43.71523966,17-Sep-18
1529,George Brown - Fashion District/Ryerson Child Care Centre,Non Profit Agency,96,DENISON AVE,,M5T 1E4,20,416-415-2604,Public Elementary School,Ryerson Public School,0,0,0,26,30,56,Y,10560819,-79.4026399,43.65122913,17-Sep-18
1531,Today's Child Tomorrow's Future Children's Centre (290 Blantyre),Non Profit Agency,290,BLANTYRE AVE,,M1N 2S4,36,416-698-0069,Public Elementary School,Blantyre Public School,0,0,32,52,45,129,Y,309574,-79.28386786,43.68510868,17-Sep-18
1532,Flemingdon Park Schoolage & Family Centre,Non Profit Agency,150,GRENOBLE DR,,M3C 1E3,26,416-429-6194,Community/Recreation Centre,Flemingdon Park Community Centre,0,0,0,0,30,30,Y,523758,-79.32660348,43.71353072,17-Sep-18
1533,John A. Leslie Childcare - Scarborough,Non Profit Agency,459,MIDLAND AVE,,M1N 4A7,36,416-261-3238,Public Elementary School,John A. Leslie Public School,0,15,24,26,30,95,Y,363191,-79.24885528,43.71413049,17-Sep-18
1536,Dalemount Child Care,Non Profit Agency,101,ENGLEMOUNT AVE,,M6B 4L5,15,416-781-9493,Public Elementary School,Glen Park Public School,0,0,32,26,55,113,Y,14038150,-79.43638524,43.71318084,17-Sep-18
1538,Kenlinton Child Care Centre (Operator: Stonehill) Facility #16008,Commercial Agency,2283,EGLINTON AVE E,,M1K 2N4,35,416-759-4525,High Rise Apartment,Apartment Building,0,0,32,0,30,62,Y,3351462,-79.2723813,43.73055837,17-Sep-18
1539,Friends Day Care Centre,Non Profit Agency,60,LOWTHER AVE,,M5R 1C7,20,416-922-7022,Church,Quakers Meeting House,0,0,24,0,0,24,Y,2376672,-79.39876707,43.67054541,17-Sep-18
1540,Friendly Times Child Care,Non Profit Agency,2829,KEELE ST,,M3M 2G7,9,416-631-7681,Public Elementary School,Downsview Public School,0,0,16,20,30,66,Y,10154479,-79.48243906,43.73112244,17-Sep-18
1544,Kennedy Road Kiddy Kare - (Kennedy Road Church Of The Nazarene),Non Profit Agency,661,KENNEDY RD,,M1K 2B8,35,416-261-1414,Church,,0,10,24,0,30,64,Y,350359,-79.26467528,43.72562496,17-Sep-18
1547,Today's Child Tomorrow's Future Children's Centre,Non Profit Agency,725,DANFORTH RD,,M1K 1G4,35,416-266-9888,Public Elementary School,Norman Cook Junior Public School,0,15,19,26,23,83,Y,325679,-79.25779832,43.71904773,17-Sep-18
1548,Gan Yeladim Day Care Centre,Non Profit Agency,100,ELDER ST,,M3H 5G7,10,416-638-1796,Synagogue,Beth Emeth Bais Yehuda Synagogue,0,15,40,0,0,55,Y,511179,-79.45412317,43.76065777,17-Sep-18
1551,Don Valley Christian Child Care,Non Profit Agency,25,AXSMITH CRES,,M2J 3K2,33,416-491-6485,Place of Worship,Don Valley Bible Chapel,10,15,24,0,0,49,Y,485416,-79.35219115,43.78865896,17-Sep-18
1552,Play Care Program/ West Scarborough Neighbourhood Com.Centre.,Non Profit Agency,313,PHARMACY AVE,,M1L 3E7,35,416-755-9215x257,Community/Recreation Centre,West Scarborough Neighbourhood Community Centre,0,0,0,0,40,40,Y,2312042,-79.28468178,43.70141636,17-Sep-18
1554,Pride In Heritage Children's Centre,Non Profit Agency,55,GATEWAY BLVD,,M3C 1B4,26,416-467-5981,Public Elementary School,Gateway Public School,0,10,24,40,75,149,Y,8929147,-79.33101237,43.71173482,17-Sep-18
1559,St. Michael And All Angels Day Care Centre,Non Profit Agency,611,ST CLAIR AVE W,,M6C 1A3,21,416-653-1424,Place of Worship,St. Michael's And All Angels Church,10,15,40,0,0,65,Y,9171886,-79.42285099,43.68186664,17-Sep-18
1562,Gateway Day Care Centre,Commercial Agency,100,LEEWARD GLENWAY,GRND FLR,M3C 2Z1,26,416-424-2419,High Rise Apartment,,10,10,24,0,12,56,Y,536532,-79.32846131,43.71140554,17-Sep-18
1566,Glen Cameron For Kids,Non Profit Agency,211,CAMERON AVE,,M2N 1E8,23,416-225-5788,Public Elementary School,Cameron Public School,0,0,24,40,83,147,Y,495911,-79.42125481,43.7543693,17-Sep-18
1567,Downsview Day Care Centre,Non Profit Agency,159,SIR WILLIAM HEARST AVE,,M3M 0B7,9,416-235-5662,Office Building,Ontario Ministry Of Transportation Building D,10,20,24,0,0,54,Y,30065918,-79.48709162,43.72302376,17-Sep-18
1570,Ranchdale Rompers Day Care,Non Profit Agency,60,RANCHDALE CRES,,M3A 2M3,34,416-441-1233,Public Elementary School,Ranchdale Public School,0,10,24,26,60,120,Y,554092,-79.32329466,43.7524666,17-Sep-18
1577,Playhouse Child Care Centre,Non Profit Agency,15,GREENLAND RD,,M3C 1N1,34,416-441-3170,Public Elementary School,Greenland Public School,10,10,24,26,0,70,Y,13967814,-79.33853616,43.73361563,17-Sep-18
1578,Rejoyce Caledon Community Child Care,Non Profit Agency,26,JOYCE PKY,,M6B 2S9,15,416-789-1485,Public Elementary School,Joyce Public School,0,0,16,33,45,94,Y,532121,-79.46375749,43.7097754,17-Sep-18
1580,Garderie La Farandole Gabrielle Roy,Non Profit Agency,14,PEMBROKE ST,,M5A 2N7,27,416-363-1841,Public Elementary School (French),Ecole Elementaire Gabrielle-Roy,10,10,32,40,45,137,Y,853146,-79.37232283,43.65659142,17-Sep-18
1585,West Prep Children's Centre Of Toronto,Non Profit Agency,70,RIDGE HILL DR,,M6C 2J6,21,416-783-4302,Public Elementary School,West Preparatory Public School,0,15,32,26,60,133,Y,859183,-79.43303829,43.70275231,17-Sep-18
1588,Greenland Recreational After School Program,Non Profit Agency,15,GREENLAND RD,,M3C 1N1,34,416-444-7427,Public Elementary School,Greenland Public School,0,0,0,0,55,55,Y,13967814,-79.33853616,43.73361563,17-Sep-18
1589,Dublin Heights Community Child Care,Non Profit Agency,100,BAINBRIDGE AVE,,M3H 2K2,10,416-638-0612,Public Elementary School,Dublin Heights Elementary And Middle School,0,10,24,78,80,192,Y,485548,-79.44772817,43.74910529,17-Sep-18
1593,Garrison Creek Community Day Care,Non Profit Agency,222,NIAGARA ST,,M6J 2L3,19,416-703-0541,Public Elementary School,Niagara Street Public School,0,15,16,40,60,131,Y,12267344,-79.40825617,43.64394604,17-Sep-18
1597,Bowmore Road Community Day Care Centre,Non Profit Agency,80,BOWMORE RD,,M4L 3J2,32,416-463-7345,Public Elementary School,Bowmore Public School,0,0,0,0,87,87,Y,6361762,-79.31449172,43.67606366,17-Sep-18
1598,Rippleton Roadsters Child Care Program,Non Profit Agency,21,RIPPLETON RD,,M3B 1H4,25,416-449-4559,Public Elementary School,Rippleton Public School,0,0,48,52,90,190,Y,556083,-79.3601237,43.74091344,17-Sep-18
1601,Gulfstream Day Care Centre,Non Profit Agency,20,GULFSTREAM RD,,M9M 1S3,7,416-746-5714,Public Elementary School,Gulfstream Public School,10,15,24,26,30,105,Y,13967820,-79.54201309,43.73908657,17-Sep-18
1603,Highview Wilson Child Care,Non Profit Agency,22,HIGHVIEW AVE,,M3M 1C4,9,416-245-6221,Public Elementary School,Highview Public School,0,0,16,26,30,72,Y,2119836,-79.49723354,43.72195964,17-Sep-18
1605,Hillmount Child Care,Non Profit Agency,245,MCNICOLL AVE,,M2H 2C6,24,416-494-0877,Public Elementary School,Hillmount Public School,0,0,24,26,30,80,Y,542014,-79.35072975,43.7994162,17-Sep-18
1607,Hollywood All Stars Child Care,Non Profit Agency,360,HOLLYWOOD AVE,,M2N 3L4,23,416-221-7827,Public Elementary School,Hollywood Public School,0,0,16,26,60,102,Y,528255,-79.39183238,43.77052711,17-Sep-18
1613,John Ross Robertson Child Centre,Non Profit Agency,130,GLENGROVE AVE W,,M4R 1P2,16,416-484-4825,Public Elementary School,John Ross Robertson Public School,0,0,48,39,120,207,Y,812871,-79.40886755,43.71833457,17-Sep-18
1614,Kew Beach Day Care Co-Op Inc.,Non Profit Agency,101,KIPPENDAVIE AVE,,M4L 3R3,32,416-698-6226,Public Elementary School,Kew Beach Public School,0,0,47,40,74,161,Y,8236907,-79.30273052,43.66847283,17-Sep-18
1617,Givins/Shaw School Community Day Care,Non Profit Agency,49,GIVINS ST,,M6J 2X5,19,416-531-4628,Public Elementary School,Givins Shaw Junior Senior Public School,0,0,24,40,45,109,Y,11180397,-79.41758754,43.64641624,17-Sep-18
1618,Roywood Child Care North York,Non Profit Agency,11,ROYWOOD DR,,M3A 2C7,34,416-391-0222,Public Elementary School,Roywood Public School,0,0,24,20,50,94,Y,6739507,-79.32177641,43.76473268,17-Sep-18
1619,Wilmington Best Child Care Centre,Non Profit Agency,330,WILMINGTON AVE,,M3H 5L1,10,416-633-2665,Public Elementary School,Wilmington Elementary School,0,0,24,52,54,130,Y,575941,-79.46071958,43.7685104,17-Sep-18
1624,Junction Day Care Centre,Non Profit Agency,265,ANNETTE ST,,M6P 1R3,13,416-767-2991,Public Elementary School,Annette Street Public School,0,0,32,40,90,162,Y,7992305,-79.47283454,43.66143177,17-Sep-18
1625,Gledhill Avenue Child Care Centre,Non Profit Agency,2,GLEDHILL AVE,,M4C 5K6,31,416-467-8340,Public Elementary School,Gledhill Junior Public School,0,0,24,52,75,151,Y,10080042,-79.30951421,43.68765348,17-Sep-18
1629,Kids Haven Community Child Care,Non Profit Agency,46,CRESTHAVEN DR,,M2H 1M1,24,416-492-8336,Public Elementary School,Cresthaven Public School,0,15,32,13,30,90,Y,504194,-79.36436071,43.79757335,17-Sep-18
1630,Kids Korner Day Care,Non Profit Agency,180,WESTMORELAND AVE,,M6H 3A2,18,416-536-4102,Community/Recreation Centre,Dovercourt Boys And Girls Club,0,0,24,26,0,50,Y,8015587,-79.43269554,43.66581503,17-Sep-18
1633,York University Co-Operative Day Care Centre,Non Profit Agency,90,ATKINSON RD,RM 128,M3J 2S5,8,416-736-5190x33273,High Rise Apartment,Atkinson Residence,20,20,40,20,15,115,Y,8594966,-79.50147209,43.771425,17-Sep-18
1635,Hawthorne-On-Essex Day Care,Non Profit Agency,50,ESSEX ST,,M6G 1T3,19,416-393-9291,Public Elementary School,Hawthorne II Alternative Bilingual School,0,15,32,52,50,149,Y,8740418,-79.42227134,43.66826233,17-Sep-18
1636,Keelmount Daycare Centre,Non Profit Agency,99,MOUNTVIEW AVE,,M6P 2L5,13,416-763-6824,Public Elementary School,Keele Public School,0,10,16,52,90,168,Y,8004943,-79.46159984,43.65751606,17-Sep-18
1643,Le Petit Chaperon Rouge - Gainsborough,Non Profit Agency,250,GAINSBOROUGH RD,,M4L 3C6,32,416-465-2582,Catholic Elementary School(French),Ecole George Etienne Cartier,0,0,16,24,75,115,Y,807027,-79.31947633,43.67791247,17-Sep-18
1644,Kindercircle Day Care,Non Profit Agency,150,KILGOUR RD,,M4G 1R8,26,416-424-3818,Hospital/Health Centre,Holland Bloorview Kids Rehab,10,15,0,0,0,25,Y,12601205,-79.37296622,43.71841819,17-Sep-18
1645,Kensington Kids Early Learning Centre,Non Profit Agency,401,COLLEGE ST,,M5T 1S9,20,416-927-0870,Public Elementary School,Kensington Community School,10,15,32,26,0,83,Y,2812332,-79.40573477,43.6564064,17-Sep-18
1651,Lawrence Heights Community Day Care Centre,Non Profit Agency,10,FLEMINGTON RD,,M6A 2N4,15,416-787-4105,Public Elementary School,Flemington Public School,10,20,24,33,30,117,Y,7062866,-79.44424893,43.72013384,17-Sep-18
1653,Yorkview Kids Care,Non Profit Agency,130,YORKVIEW DR,,M2R 1K1,23,416-221-7656,Public Elementary School,Yorkview Public School,0,0,24,40,45,109,Y,579389,-79.43556969,43.77258221,17-Sep-18
1663,Hester How Day Care Centre,Non Profit Agency,100,QUEEN ST W,1ST FLOOR EAST TOWER,M5H 2N2,27,416-392-7981,Office Building,Toronto City Hall,12,20,24,20,0,76,Y,856375,-79.38362506,43.65282214,17-Sep-18
1664,Sunnybrook Creche,Non Profit Agency,2075,BAYVIEW AVE,,M4N 3M5,25,416-480-4465,Other,Sunnybrook Health Science Centre,10,25,32,0,0,67,Y,7754918,-79.37787537,43.72193765,17-Sep-18
1665,Montrose Child Care Centre Inc.,Non Profit Agency,301,MONTROSE AVE,,M6G 3G9,19,416-532-6675,Public Elementary School,Montrose Public School,10,15,16,26,40,107,Y,844204,-79.41884696,43.65869017,17-Sep-18
1670,Topcliff Community Child Care,Non Profit Agency,65,TOPCLIFF AVE,,M3N 1L6,8,416-630-8960,Public Elementary School,Topcliff Public School,0,0,16,26,30,72,Y,7415223,-79.51066144,43.75569326,17-Sep-18
1671,Kids Hut Daycare & Montessori (Operator: Kids Smile Inc.),Commercial Agency,1350,YORK MILLS RD,,M3A 1Z9,34,416-447-3686,High Rise Apartment,,0,10,24,0,0,34,N,579045,-79.31932759,43.76282355,17-Sep-18
1680,Lord Dufferin Community Day Care Centre,Non Profit Agency,350,PARLIAMENT ST,,M5A 2Z7,28,416-960-8604,Public Elementary School,Lord Dufferin Public School,0,0,0,60,100,160,Y,14172941,-79.36695829,43.66083312,17-Sep-18
1683,Oakwood Children's House,Non Profit Agency,115,WINONA DR,,M6G 3S8,21,416-656-3831,Public Elementary School,McMurrich Public School,0,0,16,0,0,16,Y,6620127,-79.43106521,43.67808496,17-Sep-18
1687,Rainbow's End Faith Lutheran Day Care,Non Profit Agency,96,HUCKNALL RD,,M3J 1V8,8,416-633-4718,Place of Worship,Faith Lutheran Church,0,15,24,0,0,39,Y,7568736,-79.49700244,43.7556022,17-Sep-18
1690,Matthew John Day Care Centre,Non Profit Agency,135,FIRST AVE,,M4M 1W9,30,416-466-8001,Place of Worship,St. Matthew's Anglican Church,0,15,32,26,0,73,Y,805425,-79.34717762,43.66541851,17-Sep-18
